date,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city,has_basement
2014-11-12,5101402428,790000.0,4,2.5,2560,12760,1.0,0,0,4,7,1760,800,1949,0,98115,47.6947,-122.303,1760,6384,Seattle,True
2014-11-12,3404700080,476800.0,3,1.75,1900,43700,1.5,0,0,4,6,1900,0,1919,0,98052,47.7265,-122.136,2070,43995,Redmond,False
2014-11-12,2902200016,653500.0,2,2.5,1680,1240,2.0,0,0,3,8,1120,560,2014,0,98102,47.6372,-122.324,2060,3630,Seattle,True
2014-11-12,6119700150,765000.0,4,2.5,3140,16200,1.0,0,1,3,9,2570,570,1988,0,98166,47.4363,-122.342,2530,13200,Seattle,True
2014-11-12,6200017,281000.0,3,1.0,1340,21336,1.5,0,0,4,5,1340,0,1945,0,98032,47.4023,-122.273,1340,37703,Kent,False
2014-11-12,723049156,284700.0,3,1.0,1700,8645,1.0,0,0,3,6,1700,0,1955,0,98146,47.4899,-122.337,1500,7980,Seattle,False
2014-11-12,3224800010,235000.0,3,1.5,1660,8738,1.0,0,0,4,7,1080,580,1959,0,98002,47.3117,-122.208,1500,8466,Auburn,True
2014-11-12,2954400400,1150000.0,4,3.25,4740,49091,2.0,0,0,3,11,4740,0,1990,0,98053,47.6624,-122.071,4800,42387,Redmond,False
2014-11-12,7175300045,402300.0,3,1.75,1480,4050,1.0,0,0,3,7,870,610,1926,0,98115,47.681,-122.304,1350,4500,Seattle,True
2014-11-12,2626119062,155000.0,3,1.0,1300,6098,1.0,0,0,3,7,1300,0,2013,0,98014,47.7074,-121.364,1300,6849,Carnation,False
2014-11-12,1727850350,1190000.0,4,2.5,3480,12164,1.5,0,0,4,11,3480,0,1984,0,98005,47.6404,-122.171,3960,16855,Bellevue,False
2014-11-12,7518504775,549000.0,5,1.0,1500,3978,2.0,0,0,3,7,1500,0,1929,0,98117,47.6811,-122.383,1350,4080,Seattle,False
2014-11-12,9103000715,1350000.0,4,3.5,3600,5217,2.0,0,0,3,9,2720,880,1947,2014,98112,47.6189,-122.286,2270,5217,Seattle,True
2014-11-12,7282300125,330000.0,3,1.0,980,7000,1.0,0,0,3,6,980,0,1953,0,98133,47.7617,-122.357,1220,7000,Shoreline,False
2014-11-12,968000120,395000.0,3,2.0,1470,10125,1.0,0,0,4,7,1470,0,1962,0,98011,47.7751,-122.222,1440,10125,Bothell,False
2014-11-12,4188300180,650000.0,3,2.5,2870,7288,2.0,0,0,3,9,2870,0,2012,0,98011,47.7745,-122.225,2870,5998,Bothell,False
2014-11-12,9201000480,550000.0,3,1.75,1840,9401,1.0,0,0,3,8,1840,0,1971,0,98075,47.5847,-122.075,2850,14323,Issaquah,False
2014-11-12,9211010840,530000.0,4,2.5,3010,9000,2.0,0,0,3,8,3010,0,2008,0,98059,47.4987,-122.147,3250,5531,Renton,False
2014-11-12,3052700432,490000.0,3,2.25,1500,1290,2.0,0,0,3,8,1220,280,2006,0,98117,47.6785,-122.375,1460,1375,Seattle,True
2014-11-12,3024059149,1065000.0,4,2.25,3240,12930,2.0,0,0,4,9,2730,510,1968,0,98040,47.5373,-122.22,2610,12884,Mercer Island,True
2014-11-12,9557200090,399000.0,3,1.0,990,4250,1.0,0,0,4,7,840,150,1924,0,98136,47.5392,-122.39,990,4500,Seattle,True
2014-11-12,8624700015,640000.0,4,3.0,2940,5763,1.0,0,0,5,8,1640,1300,1955,0,98108,47.5589,-122.295,2020,7320,Tukwila,True
2014-11-12,1163400070,220000.0,3,1.0,1660,21514,1.0,0,0,4,7,1660,0,1973,0,98022,47.2159,-121.964,1660,21600,Enumclaw,False
2014-11-12,635000009,1050000.0,2,2.5,2350,2390,3.0,0,2,3,10,2000,350,2007,0,98144,47.5999,-122.286,1950,2390,Seattle,True
2014-11-12,4331400190,259950.0,3,1.5,1240,9500,1.0,0,0,4,7,1240,0,1955,0,98166,47.4756,-122.35,1845,10125,Seattle,False
2014-11-12,2771600550,950000.0,4,3.5,4030,4200,3.0,0,0,3,9,4030,0,1992,0,98199,47.6416,-122.386,2130,5000,Seattle,False
2014-11-12,6430500293,395000.0,2,1.5,1010,3060,1.0,0,0,4,7,1010,0,1918,0,98103,47.6897,-122.354,1160,4080,Seattle,False
2014-11-12,8880600070,245000.0,4,2.0,1870,8750,1.0,0,2,3,7,1870,0,1977,0,98022,47.1985,-122.001,1770,8207,Enumclaw,False
2014-11-12,8911000445,329000.0,2,1.0,940,7700,1.0,0,0,4,6,940,0,1916,0,98133,47.7067,-122.354,1290,7375,Shoreline,False
2014-11-12,6820100035,493000.0,6,1.75,2120,3801,1.5,0,0,4,7,1220,900,1925,0,98115,47.6832,-122.311,1850,4181,Seattle,True
2014-11-12,7011200515,870000.0,4,1.75,1920,3600,2.0,0,0,4,8,1920,0,1907,0,98119,47.6382,-122.368,1920,3600,Seattle,False
2014-11-12,2473002500,475000.0,3,1.75,2270,13000,1.0,0,0,5,8,2270,0,1968,0,98058,47.4474,-122.144,2440,10000,Renton,False
2014-11-12,2324039100,525000.0,4,2.75,2440,5080,2.0,0,0,3,8,1750,690,1960,0,98126,47.5547,-122.379,1920,6375,Seattle,True
2014-11-12,2492200256,357500.0,3,1.0,1000,4080,1.0,0,0,4,7,740,260,1945,0,98126,47.5351,-122.381,1480,4080,Seattle,True
2014-11-12,6141600179,376000.0,3,2.25,1470,9140,2.0,0,2,3,7,1470,0,1982,0,98133,47.7162,-122.349,1400,8204,Shoreline,False
2014-11-12,7525530670,745000.0,4,2.5,3130,10860,2.0,0,0,3,10,3130,0,1990,0,98075,47.56,-122.04,3130,10860,Issaquah,False
2014-11-12,2226069018,805000.0,4,2.5,3960,38615,2.0,0,0,3,10,3960,0,2000,0,98077,47.7249,-122.024,3290,43560,,False
2014-11-13,7987401095,549950.0,3,2.5,2380,2500,3.0,0,3,3,9,2380,0,1988,0,98126,47.5734,-122.375,2270,5000,Seattle,False
2014-11-13,5101404170,200000.0,1,0.75,680,9600,1.0,0,0,3,5,680,0,1947,0,98115,47.6964,-122.306,1580,6624,Seattle,False
2014-11-13,9268710390,239000.0,2,2.0,1470,2052,1.5,0,0,3,7,1470,0,1986,0,98003,47.3086,-122.328,1470,2052,Federal Way,False
2014-11-13,7147600225,320000.0,6,2.75,2410,10763,1.0,0,0,5,7,1310,1100,1957,0,98188,47.4429,-122.282,1310,10746,Tukwila,True
2014-11-13,5152960350,379750.0,4,2.75,2390,9650,1.0,0,2,3,8,1620,770,1976,0,98003,47.3438,-122.322,2390,10000,Federal Way,True
2014-11-13,6384500590,526000.0,3,1.75,1530,6125,1.0,0,0,3,7,1120,410,1958,0,98116,47.5687,-122.397,1360,6125,Seattle,True
2014-11-13,5466400550,210000.0,3,1.75,1260,6223,1.0,0,0,3,7,820,440,1983,0,98042,47.3574,-122.158,1260,6553,Kent,True
2014-11-13,4038300070,400000.0,3,1.5,1510,8360,1.0,0,0,3,7,1120,390,1960,0,98007,47.6119,-122.133,1700,8360,Bellevue,True
2014-11-13,2095800400,455000.0,3,2.5,2090,8653,2.0,0,0,3,8,2090,0,1989,0,98011,47.7498,-122.184,2090,6396,Bothell,False
2014-11-13,5272200045,378000.0,3,1.5,1000,6914,1.0,0,0,3,7,1000,0,1947,0,98125,47.7144,-122.319,1000,6947,Seattle,False
2014-11-13,1870400470,637800.0,4,1.75,2250,4750,1.5,0,0,4,7,1420,830,1924,0,98115,47.6738,-122.292,1930,4750,Seattle,True
2014-11-13,6447300365,2900000.0,5,4.0,5190,14600,2.0,0,1,3,11,5190,0,2013,0,98039,47.6102,-122.225,3840,19250,Medina,False
2014-11-13,1126049053,770000.0,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12136,Bothell,True
2014-11-13,3862710050,437718.0,3,2.5,1800,3265,2.0,0,0,3,8,1800,0,2014,0,98065,47.5338,-121.841,1800,3663,Snoqualmie,False
2014-11-13,4038700930,630000.0,4,2.5,2100,8800,1.0,0,2,4,7,1240,860,1960,0,98008,47.6146,-122.114,2000,8800,Bellevue,True
2014-11-13,1703900155,325000.0,2,1.0,790,6000,1.0,0,0,3,7,790,0,1948,0,98118,47.5543,-122.273,960,6000,Seattle,False
2014-11-13,2560801222,309950.0,3,2.25,1990,6350,2.0,0,0,3,7,1990,0,1967,0,98198,47.3822,-122.316,1220,6250,Seattle,False
2014-11-13,1954420170,580000.0,3,2.5,2150,7484,2.0,0,0,3,8,2150,0,1988,0,98074,47.6191,-122.043,2150,6879,Redmond,False
2014-11-13,3727800065,425000.0,2,1.0,790,5024,1.0,0,0,4,7,790,0,1941,0,98117,47.6833,-122.395,1330,5024,Seattle,False
2014-11-13,2883200775,799000.0,3,1.0,1510,4178,2.0,0,0,3,8,1510,0,1902,1979,98103,47.6849,-122.335,2140,4916,Seattle,False
2014-11-13,2968801510,397950.0,4,1.75,2120,7620,2.0,0,0,3,8,2120,0,1971,2002,98166,47.457,-122.346,1820,7620,Seattle,False
2014-11-13,7811000020,490000.0,3,1.75,1660,8208,1.0,0,0,4,8,1660,0,1965,0,98005,47.5919,-122.154,2210,11000,Bellevue,False
2014-11-13,3575302397,580000.0,3,2.5,1910,11550,1.5,0,0,3,8,1910,0,2003,0,98074,47.6213,-122.064,2230,11550,Redmond,False
2014-11-13,9412200260,496500.0,4,2.5,2250,14440,1.0,0,0,3,7,1550,700,1967,0,98027,47.5221,-122.045,2090,11400,Issaquah,True
2014-11-13,3876810190,410000.0,4,1.0,1140,7208,1.0,0,0,3,7,900,240,1970,0,98072,47.742,-122.173,1300,7991,Woodinville,True
2014-11-13,8682281170,449000.0,2,1.75,1510,6852,1.0,0,0,3,8,1510,0,2005,0,98053,47.7073,-122.012,1510,5912,Redmond,False
2014-11-13,5249801720,415000.0,3,2.5,1280,5040,2.0,0,0,4,7,1280,0,1985,0,98118,47.5611,-122.276,1500,5040,Seattle,False
2014-11-13,2144800311,315000.0,2,1.0,2080,14659,1.0,0,0,3,7,1040,1040,1960,0,98178,47.4858,-122.231,1920,15208,Tukwila,True
2014-11-13,4397010300,440000.0,4,2.5,3080,10646,2.0,0,0,3,9,3080,0,1993,0,98042,47.3828,-122.148,2740,9994,Kent,False
2014-11-13,5104450440,252500.0,3,2.0,1810,10684,2.0,0,0,3,8,1810,0,1987,0,98058,47.4619,-122.153,2140,9657,Renton,False
2014-11-13,7403200050,1600000.0,3,2.25,3370,23065,1.0,1,4,3,10,1920,1450,1980,0,98028,47.7434,-122.263,3410,19688,Bothell,True
2014-11-13,179003055,210000.0,3,1.0,1200,7500,1.0,0,0,3,6,1200,0,1905,1989,98178,47.4921,-122.275,1010,7000,Tukwila,False
2014-11-13,1062100085,350000.0,2,1.0,940,5000,1.0,0,0,3,7,940,0,1950,0,98155,47.7518,-122.279,1800,7400,Shoreline,False
2014-11-13,2923039243,340000.0,4,1.0,1200,11834,1.0,1,3,3,6,1200,0,1972,0,98070,47.4557,-122.443,1670,47462,Vashon,False
2014-11-13,8820902200,1199000.0,4,2.75,4110,8400,2.0,0,1,3,9,3130,980,1928,2013,98125,47.717,-122.281,2820,8400,Seattle,True
2014-11-13,3352401090,238950.0,2,1.0,1190,11400,1.0,0,0,3,7,1190,0,1951,0,98178,47.5012,-122.265,1410,11400,Tukwila,False
2014-11-13,3275880100,700000.0,4,2.5,2580,15031,2.0,0,0,3,9,2580,0,1999,0,98052,47.6895,-122.094,3030,10361,Redmond,False
2014-11-13,3037200045,600000.0,2,2.0,990,5416,1.0,0,0,3,6,990,0,1935,0,98122,47.604,-122.311,1650,3360,Seattle,False
2014-11-13,1951100100,180000.0,3,1.0,940,11055,1.5,0,0,4,7,940,0,1959,0,98032,47.3732,-122.295,1420,9100,Kent,False
2014-11-13,8701600030,518000.0,5,1.0,1590,5000,1.5,0,0,3,7,1190,400,1929,0,98116,47.5752,-122.381,1590,5000,Seattle,True
2014-11-13,1221000490,305000.0,4,2.0,2470,1831,2.0,0,0,3,7,1970,500,2009,0,98166,47.4645,-122.337,1310,7500,Seattle,True
2014-11-13,4310701600,340000.0,3,2.5,1240,1115,3.0,0,0,3,8,1240,0,2003,0,98103,47.6985,-122.34,1410,1355,Seattle,False
2014-11-13,9407100310,312620.0,3,2.5,1260,11877,1.0,0,0,3,7,1260,0,1975,0,98045,47.4442,-121.762,1430,9790,North Bend,False
2014-11-13,6613000140,1300000.0,3,3.25,3400,5979,2.0,0,0,4,9,2290,1110,1937,0,98105,47.6585,-122.273,3090,6435,Seattle,True
2014-11-13,9542890010,400000.0,2,2.5,1340,1240,2.0,0,0,3,8,1150,190,2008,0,98052,47.6858,-122.102,1280,1312,Redmond,True
2014-11-13,6893300110,430000.0,3,2.5,2030,7770,2.0,0,0,3,8,2030,0,2003,0,98024,47.5253,-121.93,1360,10782,Fall City,False
2014-11-13,2028700575,550000.0,3,2.0,1390,2688,1.5,0,0,5,7,1390,0,1915,0,98117,47.6783,-122.366,1440,2900,Seattle,False
2014-11-13,9178601630,720000.0,2,1.0,1580,2199,2.0,0,2,3,8,1580,0,1921,1995,98103,47.6541,-122.329,2170,4405,Seattle,False
2014-11-13,3343901234,341500.0,3,1.5,1130,7223,1.0,0,0,4,7,1130,0,1961,0,98056,47.5089,-122.189,1320,7356,Renton,False
2014-11-13,1237500105,760000.0,4,2.5,2850,11000,2.0,0,0,3,8,2850,0,1998,0,98052,47.6759,-122.161,1720,11000,Redmond,False
2014-11-13,3303950130,415000.0,3,2.5,2420,10733,2.0,0,0,3,8,2420,0,1996,0,98038,47.3835,-122.035,1950,8534,Maple Valley,False
2014-11-13,5317100294,1333000.0,4,4.5,3130,5126,3.0,0,0,3,10,2450,680,2014,0,98112,47.6239,-122.29,2540,7784,Seattle,True
2014-11-13,293000145,250000.0,4,1.0,1440,7404,1.0,0,0,3,6,1080,360,1918,0,98126,47.5328,-122.379,1620,7436,Seattle,True
2014-11-13,4038400150,465000.0,3,1.75,2760,9137,1.0,0,0,3,7,1380,1380,1960,0,98007,47.6079,-122.132,1980,9137,Bellevue,True
2014-11-13,1829300260,765000.0,4,2.5,3360,13636,2.0,0,0,3,10,3360,0,1987,0,98074,47.6373,-122.042,2980,10615,Redmond,False
2014-11-13,9834200411,390000.0,3,1.0,950,3621,1.0,0,0,4,6,950,0,1947,0,98144,47.575,-122.289,1540,4080,Seattle,False
2014-11-13,3575302562,356000.0,3,1.5,1140,7500,1.0,0,0,3,7,1140,0,1976,0,98074,47.619,-122.064,1380,7500,Redmond,False
2014-11-13,3530540090,245000.0,2,1.5,1450,6258,1.0,0,0,4,8,1450,0,1983,0,98198,47.3785,-122.322,1460,5375,Seattle,False
2014-11-13,4307350730,506000.0,5,3.75,3880,8370,2.0,0,0,4,7,3880,0,2004,0,98056,47.4811,-122.179,2160,4651,Renton,False
2014-11-13,8943600870,305000.0,4,2.25,1763,3717,2.0,0,0,3,8,1763,0,2012,0,98031,47.4213,-122.194,1763,3666,Kent,False
2014-11-13,5379805910,314000.0,5,2.75,2210,13500,1.0,0,0,5,7,1460,750,1963,0,98188,47.4468,-122.282,1590,10850,Tukwila,True
2014-11-13,2254501095,729999.0,2,2.25,1630,1686,2.0,0,0,3,10,1330,300,2014,0,98122,47.6113,-122.314,1570,2580,Seattle,True
2014-11-13,714000195,510000.0,2,1.0,1390,5544,1.0,0,0,3,7,930,460,1947,0,98105,47.6696,-122.267,1710,6200,Seattle,True
2014-11-13,1558500050,435000.0,3,2.5,3380,7074,2.0,0,0,3,8,2200,1180,1999,0,98019,47.7462,-121.978,2060,6548,Duvall,True
2014-11-13,6072400470,518000.0,4,2.5,2070,10244,1.0,0,0,3,8,1370,700,1969,0,98006,47.5592,-122.178,2070,9683,Bellevue,True
2014-11-13,8651411260,128000.0,2,1.0,980,5393,1.0,0,0,3,6,980,0,1969,0,98042,47.3674,-122.081,980,5200,Kent,False
2014-11-13,7549801395,349950.0,4,1.5,1420,6720,1.5,0,0,3,7,1420,0,1925,0,98108,47.5518,-122.311,1560,5600,Tukwila,False
2014-11-13,4221250090,545000.0,3,2.5,1990,5149,2.0,0,0,3,8,1990,0,2003,0,98075,47.5895,-122.019,2280,4506,Issaquah,False
2014-11-13,7272000260,210500.0,3,1.0,1840,10178,1.0,0,0,3,7,1040,800,1960,0,98198,47.3979,-122.317,2040,10660,Seattle,True
2014-11-13,8648100030,276000.0,3,2.0,1450,8928,1.0,0,0,3,7,1450,0,1998,0,98042,47.3637,-122.075,2050,8523,Kent,False
2014-11-13,5469700052,275000.0,3,1.5,1510,16200,1.0,0,0,3,7,1510,0,1970,0,98031,47.3926,-122.167,1650,13950,Kent,False
2014-11-13,739500270,227950.0,3,1.5,1120,11430,1.0,0,0,4,7,1120,0,1963,0,98031,47.4105,-122.194,1790,8760,Kent,False
2014-11-13,6437400101,284000.0,2,1.0,860,7204,1.0,0,0,3,7,860,0,1918,0,98106,47.5361,-122.351,1200,7500,Seattle,False
2014-11-13,7805460310,703770.0,4,2.25,2550,12918,2.0,0,0,3,9,2550,0,1987,0,98006,47.5623,-122.109,2550,11036,Bellevue,False
2014-11-13,6071600340,472800.0,3,2.25,1840,8400,1.0,0,0,3,8,1290,550,1961,0,98006,47.5497,-122.172,2110,8400,Bellevue,True
2014-11-13,8029200135,247000.0,3,2.0,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,98022,47.2086,-121.996,1160,7198,Enumclaw,False
2014-11-13,5151600390,305000.0,4,1.75,2251,12731,1.0,0,1,4,8,1390,861,1957,0,98003,47.3369,-122.32,2520,12539,Federal Way,True
2014-11-13,4358700164,260000.0,2,1.5,980,1296,2.0,0,0,3,7,840,140,2001,0,98133,47.7075,-122.336,1100,1228,Shoreline,True
2014-11-13,1822069041,400000.0,6,2.0,2320,210830,2.0,0,0,4,8,2320,0,1962,0,98058,47.398,-122.081,2540,217800,Renton,False
2014-11-13,9828702771,359950.0,2,1.5,893,965,2.0,0,0,3,8,893,0,2007,0,98122,47.6187,-122.301,1340,1436,Seattle,False
2014-11-13,2767600688,414500.0,2,1.5,1210,1278,2.0,0,0,3,8,1020,190,2007,0,98117,47.6756,-122.375,1210,1118,Seattle,True
2014-11-13,1732800194,840000.0,2,2.5,1680,975,3.0,0,0,3,9,1680,0,2009,0,98119,47.6321,-122.361,1680,977,Seattle,False
2014-11-13,7234601140,685000.0,3,2.25,1710,1193,2.0,0,0,3,9,1140,570,2014,0,98122,47.6173,-122.31,1510,1193,Seattle,True
2014-11-13,2919201385,275000.0,2,1.0,680,4190,1.0,0,0,2,5,680,0,1906,0,98103,47.6901,-122.358,1070,4175,Seattle,False
2014-11-13,9191200435,471000.0,4,1.75,1450,3750,1.0,0,0,4,7,950,500,1925,0,98105,47.6706,-122.3,1850,4000,Seattle,True
2014-11-13,2776600082,407500.0,3,3.5,1522,1465,2.0,0,0,3,8,1248,274,2006,0,98117,47.6922,-122.375,1522,1341,Seattle,True
2014-11-13,1865820370,166600.0,3,1.75,1150,8690,1.0,0,0,4,7,1150,0,1977,0,98042,47.3729,-122.115,1330,7040,Kent,False
2014-11-13,2597300020,725000.0,5,2.5,3780,20000,1.0,0,1,4,9,1890,1890,1978,0,98155,47.7603,-122.273,2840,19908,Shoreline,True
2014-11-13,534000195,510000.0,3,1.75,1370,6700,1.0,0,0,3,8,1370,0,1940,2012,98117,47.6982,-122.362,1180,6694,Seattle,False
2014-11-13,522039103,310000.0,2,1.5,1040,83199,1.0,0,0,4,7,870,170,1965,0,98070,47.4222,-122.443,1760,75794,Vashon,True
2014-11-13,5430300120,1100000.0,5,2.25,4320,7620,2.0,0,0,3,7,2880,1440,1973,2014,98115,47.6824,-122.287,1880,7620,Seattle,True
2014-11-13,7011200160,595000.0,3,1.75,2060,3600,1.5,0,0,3,7,1180,880,1905,1985,98119,47.6389,-122.371,1730,2475,Seattle,True
2014-11-13,3336000296,250000.0,4,1.5,1220,4900,1.0,0,0,3,6,1220,0,1942,0,98118,47.5292,-122.269,1410,3000,Seattle,False
2014-11-13,1443501020,163250.0,2,1.0,770,8150,1.0,0,0,3,6,770,0,1951,0,98118,47.5324,-122.275,1140,8550,Seattle,False
2014-11-13,8071000050,270000.0,2,1.0,1040,5700,1.0,0,0,3,6,1040,0,1922,0,98118,47.519,-122.26,1380,5700,Seattle,False
2014-11-13,1138000070,370000.0,3,1.5,1320,7201,1.0,0,0,3,7,1320,0,1971,0,98034,47.7126,-122.211,1380,7201,Kirkland,False
2014-11-13,1523049209,205000.0,3,1.0,1130,7014,1.0,0,0,3,7,1130,0,1954,0,98168,47.4743,-122.274,1440,9350,Tukwila,False
2014-11-13,1231001130,572000.0,3,2.25,1860,4000,1.5,0,0,5,7,1020,840,1920,0,98118,47.5539,-122.267,1180,4000,Seattle,True
2014-11-13,7417100133,310000.0,4,3.0,2320,7200,2.0,0,0,3,7,2320,0,1976,0,98155,47.7703,-122.312,2050,10000,Shoreline,False
2014-11-13,3977630270,206990.0,3,1.0,1330,9620,1.0,0,0,5,6,1330,0,1976,0,98092,47.3174,-122.127,1300,10360,Auburn,False
2014-11-14,4232902595,940000.0,3,1.5,2140,3600,2.0,0,0,3,9,1900,240,1925,0,98119,47.6337,-122.365,2020,4800,Seattle,True
2014-11-14,2798600240,295700.0,4,2.5,1720,5805,2.0,0,0,3,8,1720,0,2000,0,98092,47.3286,-122.208,2360,7700,Auburn,False
2014-11-14,8106100105,3850000.0,4,4.25,5770,21300,2.0,1,4,4,11,5770,0,1980,0,98040,47.585,-122.222,4620,22748,Mercer Island,False
2014-11-14,8562900240,1015000.0,3,3.5,2880,11340,1.0,0,0,3,8,1690,1190,1980,2013,98074,47.6113,-122.058,2530,11340,Redmond,True
2014-11-14,936000060,310000.0,5,1.75,2190,27260,1.0,0,0,4,7,2190,0,1947,1974,98166,47.4546,-122.337,1620,39480,Seattle,False
2014-11-14,3550800040,223000.0,3,1.0,940,7980,1.0,0,0,3,6,940,0,1961,0,98146,47.5107,-122.345,1050,7980,Seattle,False
2014-11-14,1233100260,490000.0,3,1.0,1260,9638,2.0,0,0,4,7,1260,0,1920,0,98033,47.6773,-122.178,1760,7822,Kirkland,False
2014-11-14,2125400160,427800.0,3,1.75,1340,13241,1.0,0,2,3,7,1340,0,1985,0,98034,47.7268,-122.213,2090,9704,Kirkland,False
2014-11-14,2161400060,338900.0,3,2.25,1936,9495,1.0,0,0,3,8,1936,0,2013,0,98030,47.3714,-122.197,1410,12770,Kent,False
2014-11-14,1592000130,577500.0,3,2.5,2280,10879,2.0,0,0,3,9,2280,0,1984,0,98074,47.6217,-122.034,2400,9536,Redmond,False
2014-11-14,4057300030,310000.0,3,1.5,1140,3292,2.0,0,0,3,7,1140,0,1988,0,98029,47.5701,-122.017,1150,3592,Issaquah,False
2014-11-14,2787311190,252500.0,3,2.5,1780,7192,1.0,0,0,4,7,1250,530,1974,0,98031,47.4093,-122.173,1870,8500,Kent,True
2014-11-14,2225059273,975000.0,5,3.5,5470,35071,2.0,0,0,3,11,4590,880,1976,0,98005,47.6368,-122.159,3600,35074,Bellevue,True
2014-11-14,3879900753,727000.0,3,2.5,1580,991,3.0,0,0,3,9,1580,0,2009,0,98119,47.6276,-122.359,1610,1297,Seattle,False
2014-11-14,9310300211,284000.0,3,1.0,1080,8214,1.0,0,0,3,7,1080,0,1944,0,98133,47.7401,-122.348,1850,13560,Shoreline,False
2014-11-14,7950302210,358000.0,4,2.0,2200,3060,1.0,0,0,3,7,1100,1100,1908,2000,98118,47.565,-122.284,1410,5100,Seattle,True
2014-11-14,4386700135,2250000.0,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,1916,0,98112,47.6415,-122.285,2950,9323,Seattle,True
2014-11-14,8018000020,525300.0,4,1.75,2520,7770,1.0,0,0,3,8,1680,840,1965,0,98177,47.7721,-122.372,2340,7770,Shoreline,True
2014-11-14,1839500055,530000.0,4,2.5,2590,7891,2.0,0,0,3,9,2590,0,2006,0,98056,47.5055,-122.194,1400,7891,Renton,False
2014-11-14,7010700976,505000.0,3,1.0,1100,5400,1.5,0,0,3,7,1100,0,1908,0,98199,47.6604,-122.396,1770,4400,Seattle,False
2014-11-14,1819800042,460000.0,2,1.0,880,3300,1.0,0,0,4,7,880,0,1909,0,98107,47.6566,-122.36,1960,5500,Seattle,False
2014-11-14,3395050050,630000.0,3,3.25,3800,13995,2.0,0,3,3,9,3800,0,1983,0,98011,47.7741,-122.203,2480,8434,Bothell,False
2014-11-14,6639900176,551000.0,3,2.5,2010,17362,2.0,0,0,3,8,2010,0,1994,0,98033,47.6904,-122.176,1920,7200,Kirkland,False
2014-11-14,4059400265,339950.0,5,2.0,1890,6050,2.0,0,0,4,7,1890,0,1944,0,98178,47.5018,-122.242,1170,6050,Tukwila,False
2014-11-14,7697870700,260000.0,3,2.5,1520,6298,2.0,0,0,3,7,1520,0,1986,0,98030,47.3687,-122.182,1670,7207,Kent,False
2014-11-14,952002765,460000.0,4,1.75,1720,3050,1.5,0,0,5,7,1040,680,1929,0,98116,47.5654,-122.384,1570,6100,Seattle,True
2014-11-14,7658600082,565000.0,2,2.5,1950,2457,3.0,0,0,3,8,1950,0,2009,0,98144,47.5925,-122.302,1650,1639,Seattle,False
2014-11-14,2817210420,545000.0,4,3.0,3160,10948,1.0,0,3,3,8,1930,1230,1991,0,98070,47.3733,-122.422,2380,13623,Vashon,True
2014-11-14,2215901310,303500.0,4,2.5,1920,7345,2.0,0,0,3,8,1920,0,1992,0,98038,47.3526,-122.055,1860,7364,Maple Valley,False
2014-11-14,1982201255,357950.0,2,1.0,810,3880,1.0,0,0,3,7,810,0,1952,0,98107,47.6631,-122.365,900,4365,Seattle,False
2014-11-14,8820902540,425000.0,2,1.0,1670,6212,1.0,0,0,4,7,1670,0,1947,0,98125,47.7152,-122.282,1670,7272,Seattle,False
2014-11-14,2329800330,269950.0,3,2.25,1610,7187,2.0,0,0,3,7,1610,0,1988,0,98042,47.3764,-122.117,1640,7194,Kent,False
2014-11-14,2472920740,440000.0,4,2.5,2880,7386,2.0,0,0,4,9,2880,0,1987,0,98058,47.4397,-122.15,2420,7663,Renton,False
2014-11-14,2525300540,185000.0,3,1.5,1090,9605,1.0,0,0,4,6,1090,0,1969,0,98038,47.3609,-122.028,1160,10487,Maple Valley,False
2014-11-14,114700150,236000.0,3,1.75,1560,10919,1.0,0,0,3,7,1560,0,1975,0,98023,47.2917,-122.366,1730,10919,Federal Way,False
2014-11-14,2722049246,280000.0,3,2.0,1640,13249,1.0,0,0,3,7,1640,0,1995,0,98032,47.3589,-122.281,1640,9240,Kent,False
2014-11-14,9358001422,335000.0,3,2.5,1090,1139,2.0,0,0,3,8,960,130,2009,0,98126,47.5664,-122.369,1400,1348,Seattle,True
2014-11-14,1223039235,605000.0,5,2.75,2910,13332,2.0,0,0,4,8,2910,0,1940,1991,98146,47.4977,-122.359,1760,8900,Seattle,False
2014-11-14,2414600366,199900.0,1,1.0,720,7140,1.0,0,0,3,6,720,0,1930,0,98146,47.5119,-122.339,1140,7577,Seattle,False
2014-11-14,7504010590,790000.0,4,3.0,3180,12070,2.0,0,0,4,9,3180,0,1976,0,98074,47.6371,-122.058,3110,12600,Redmond,False
2014-11-14,2724069117,380000.0,6,2.0,1870,6969,1.0,0,0,4,7,1870,0,1968,0,98027,47.5342,-122.036,1500,6969,Issaquah,False
2014-11-14,7820000038,454000.0,3,2.0,1700,10000,2.0,0,0,3,8,1700,0,1992,0,98011,47.7661,-122.205,1460,9621,Bothell,False
2014-11-14,6163901380,244000.0,2,1.0,960,8450,1.0,0,0,5,6,960,0,1950,0,98155,47.755,-122.316,1090,8450,Shoreline,False
